1.502	22.08	0.2266	531.4992833	142
1.982	22.2	0.23	523.5886742	138
0	21.93	0.232	515.3672278	135
1.598	21.3	0.2335	504.4651752	130
1.31	22.78	0.235	492.9484683	126
0.445	22.82	0.237	475.7111946	123
0.541	21.92	0.2385	454.5938933	117
0.637	22.08	0.24	453.6170908	115
1.406	21.81	0.242	429.8349453	109
2.558	22.06	0.2435	418.8743732	105
0.734	21.56	0.245	394.1942357	100
1.502	21.4	0.247	370.1835328	96
0.83	21.61	0.249	346.9165509	90
0.83	21.7	0.25	278.6916819	82
1.118	21.01	0.255	212.9750691	73
1.886	21.6	0.26	247.4858017	82
0.637	21.45	0.265	182.4343719	69
0.637	21.08	0.27	99.88095803	53
1.022	20.98	0.275	23.24518091	42
1.214	20.56	0.28	116.9887646	55
0.83	20.39	0.285	36.87817206	53
0.445	20.17	0.29	8.528846177	48
1.31	20.22	0.295	20.22806375	44
0.541	20.01	0.3	12.42847441	40
1.31	20.21	0.305	16.12340681	28
0.926	19.88	0.31	0	14
0.445	19.46	0.317	0	2
0.734	19.68	0.323	0	0
0.445	19.53	0.33	0	0
0	18.98	0.337	0	0
1.022	19.34	0.343	0	0
0.445	18.98	0.35	0	0
0.637	18.91	0.357	0	0
1.118	18.67	0.363	0	0
1.406	18.25	0.37	0	0
0.83	18.5	0.377	0	0
0.83	17.96	0.383	0	0
1.502	18.27	0.39	0	0
2.75	18.07	0.394	0	0
1.406	18.2	0.399	0	0
2.75	17.99	0.4025	0	0
1.79	17.89	0.4066	0	0
1.694	17.78	0.4107	0	0
1.214	17.73	0.415	0	0
1.694	17.81	0.419	0	0
1.118	17.6	0.4231	0	0
0	17.47	0.4275	0	0
0	17.21	0.432	0	0
0	16.22	0.4358	0	0
0	16.69	0.44	0	0
0.734	16.66	0.443	0	0
0.445	16.41	0.446	0	0
0	14.73	0.45	0	0
0	14.82	0.453	0	0
0	14.57	0.456	0	0
0	14.52	0.46	0	0
0	14.25	0.463	0	0
0	13.99	0.466	0	0
0	15.22	0.47	0	0
0.637	15.3	0.473	0	0
0.445	15.23	0.476	0	0
0.445	15.31	0.48	0	0
0	15.44	0.483	0	0
0	15.05	0.486	0	0
0.445	14.9	0.49	0	0
0.445	14.48	0.493	0	0
0.83	14.57	0.496	0	0
0.541	15.11	0.5	0	0
0.445	15.91	0.503	0	0
0.83	15.21	0.506	0	0
0.445	15.88	0.51	0	0
0.445	16.29	0.513	0	0
0	16.04	0.516	0	0
2.174	16.02	0.52	0	0
0.541	15.89	0.523	0	0
0.637	15.89	0.526	0	0
0.445	15.33	0.53	0	0
0.83	15.54	0.533	0	0
0.926	15.12	0.536	0	0
0.445	15.73	0.54	0	0
1.214	15.67	0.543	0	0
0	15.67	0.546	0	0
0.541	15.58	0.55	0	0
1.118	15.54	0.553	0	0
1.118	15.2	0.556	0	0
1.31	15.37	0.56	0	0
0.83	15.65	0.56	0	0
1.118	15.87	0.56	0	0
0.637	15.51	0.56	0	0
0.926	15.38	0.56	0	0
0.541	15.69	0.56	0	0
1.31	15.55	0.56	0	0
2.174	15.67	0.56	0	0
0.734	15.2	0.56	0	0
0	15.16	0.56	0	0
1.118	15.15	0.56	0	0
0.734	15.09	0.56	0	0
0.926	15.48	0.56	0	0
